conversation_id,date,tweet
1197715474596761600,2019-11-22 10:16:36,"@kementan ""Menjamin tidak terjadinya alih fungsi lahan ini dengan lebih awal merampungkan data. Data presisi luas lahan pertanian menjadi variabel utama menahan laju alih fungsi lahan, sehingga kedaulatan pangan nasional dapat diwujudkan segera,"" demikian diungkapkan Kepala Biro Humas dan"
1197715418170851329,2019-11-22 10:16:22,"@kementan Selain itu, Menteri Pertanian Syahrul Yasin Limpo juga mengupayakan pencegahan alih fungsi lahan dengan single data lahan pertanian dalam jangka pendek. #MentanSYL #PetaniSejahtera @kementan"
1197715365058371585,2019-11-22 10:16:10,"@kementan https://t.co/r537pe2cY7, JAKARTA -- Menteri Pertanian ( mentan ) Syahrul Yasin Limpo (SYL) berkomitmen meningkatkan produksi guna menjamin ketersediaan pangan nasional, salah satu dengan tak membiarkan adanya alih fungsi lahan ."
1197715143360045056,2019-11-22 10:15:17,"@kementan Kementerian Pertanian pun secara aktif melakukan upaya pencegahan alih fungsi lahan secara masif melalui pemberian insentif bagi pemilik lahan. Diantaranya dengan memberikan berbagai bantuan saprodi seperti alat mesin pertanian, pupuk. #MentanSYL #PetaniSejahtera @kementan"
1197715030168309760,2019-11-22 10:14:50,"@kementan Kementan sendiri sudah secara aktif melakukan upaya pencegahan alih fungsi lahan secara masif melalui pemberian insentif bagi pemilik lahan, diantaranya dengan memberikan berbagai bantuan saprodi seperti alat mesin pertanian, pupuk, dan benih bersubsidi."
1197714757379182593,2019-11-22 10:13:45,"@kementan Menteri Pertanian (Mentan), Syahrul Yasin Limpo tengah mengupayakan pencegahan alih fungsi lahan dengan data tunggal lahan pertanian dalam jangka pendek #MentanSYL #PetaniSejahtera @kementan"
1197714139528888320,2019-11-22 10:11:17,"@kementan akarta, https://t.co/KJOmbmn5Ai - Menteri Pertanian (Mentan), Syahrul Yasin Limpo tengah mengupayakan pencegahan alih fungsi lahan dengan data tunggal lahan pertanian dalam jangka pendek. #MentanSYL #PetaniSejahtera"
1197714055026204673,2019-11-22 10:10:57,"Cegah Alih Fungsi Lahan, Kementan Upayakan Data Tunggal Lahan Pertanian https://t.co/j9tx9xnYyX #MentanSYL #PetaniSejahtera @kementan"
1197713423724773376,2019-11-22 10:08:27,UU Nomor 41 Tahun 2009 Cegah alih Fungsi Lahan Pertanian Demi Ketahanan Pangan #MentanSYL #PetaniSejahtera @kementan https://t.co/vro9MWLKLZ
1197693833175171072,2019-11-22 8:50:36,Pemerintah Kabupaten Bekasi Siapkan Regulasi Perketat Alih Fungsi Lahan Pertanian | MEMO online https://t.co/hiDl3nwJr0
1197549291985752064,2019-11-21 23:16:15,Pemkab Bekasi Siapkan Regulasi Perketat Alih Fungsi Lahan Pertanian https://t.co/RiWVVDP3mM
1197528090215358464,2019-11-21 21:52:00,"Pemkab Bekasi akan Perketat Alih Fungsi Lahan Pertanian, serta menyusun regulasi untuk dapat mempertahankan lahan pertanian. Hal itu diungkapkan Bupati Bekasi @ekasupriatmaja , saat panen raya yang diselenggarakan oleh Dinas Pertanian Kabupaten Bekasi https://t.co/YGe1r2YGE5"
1197490640629587969,2019-11-21 19:23:11,"#SobaTani, Menteri Pertanian Syahrul Yasin Limpo mengajak segala insan pertanian, untuk bersama-sama menjaga dan melestarikan lahan pertanian. Terlebih sanksi bagi mereka yang serta merta melakukan alih fungsi lahan pertanian. #PertanianIndonesiaMaju"
1197458242059689985,2019-11-21 17:14:27,UU Nomer 41 tahum 2009 Cegah Alih Fungsi Lahan Pertanian Demi Ketahanan Pangan #MentanSYL #PetaniSejahtera https://t.co/GPMGkuFPKJ
1197457588520046592,2019-11-21 17:11:51,"@kementan Kementan sendiri sudah secara aktif melakukan upaya pencegahan alih fungsi lahan secara masif melalui pemberian insentif bagi pemilik lahan, diantaranya dengan memberikan berbagai bantuan saprodi seperti alat mesin pertanian, pupuk, dan benih bersubsidi."
1197456753559949315,2019-11-21 17:08:32,"@kementan Jakarta, https://t.co/1rLWECVn4R - Menteri Pertanian (Mentan), Syahrul Yasin Limpo tengah mengupayakan pencegahan alih fungsi lahan dengan data tunggal lahan pertanian dalam jangka pendek."
1197455523030847488,2019-11-21 17:03:38,"Kerugian pertama, sebut Radian, alih fungsi lahan pertanian bakal membuat kesejahteraan petani menurun. Akibatnya bergesernya lapangan kerja dari sektor pertanian ke non-pertanian. Jika tenaga kerja sebelumnya (petani) tidak mampu diserap semua"
1197453383109505029,2019-11-21 16:55:08,"""Menjamin tidak terjadinya alih fungsi lahan ini dengan lebih awal merampungkan data. Data presisi luas lahan pertanian menjadi variabel utama menahan laju alih fungsi lahan, sehingga kedaulatan pangan nasional dapat diwujudkan segera,"" demikian diungkapkan Kepala Biro Humas"
1197451615394881536,2019-11-21 16:48:07,"@kementan Selain itu, Menteri Pertanian Syahrul Yasin Limpo juga mengupayakan pencegahan alih fungsi lahan dengan single data lahan pertanian dalam jangka pendek. #MentanSYL #PetaniSejahtera"
1197451540836958209,2019-11-21 16:47:49,"@kementan Kementerian Pertanian pun secara aktif melakukan upaya pencegahan alih fungsi lahan secara masif melalui pemberian insentif bagi pemilik lahan. Diantaranya dengan memberikan berbagai bantuan saprodi seperti alat mesin pertanian, pupuk. #MentanSYL #PetaniSejahtera"
1197451409601351680,2019-11-21 16:47:18,"@kementan Alih fungsi lahan pertanian ke non pertanian saat ini sangat meluas. Sejatinya, pemerintah telah memiliki instrumen hukum untuk menghambat alih fungsi lahan dengan UU Nomor 41 Tahun 2009 tentang Perlindungan Lahan Pertanian Pangan Berkelanjutan. #MentanSYL #PetaniSejahtera"
1197445566801690625,2019-11-21 16:24:05,UU Nomor 41 Tahun 2009 Cegah alih Fungsi Lahan Pertanian Demi Ketahanan Pangan #MentanSYL #PetaniSejahtera @kementan https://t.co/xnApXHB8JR
1197442954614304769,2019-11-21 16:13:42,"@kementan Menteri Pertanian ( mentan ) Syahrul Yasin Limpo (SYL) berkomitmen meningkatkan produksi guna menjamin ketersediaan pangan nasional, salah satu dengan tak membiarkan adanya alih fungsi lahan. #MentanSYL #PetaniSejahtera"
1197441004845928448,2019-11-21 16:05:57,"@kementan ""Menjamin tidak terjadinya alih fungsi lahan ini dengan lebih awal merampungkan data. Data presisi luas lahan pertanian menjadi variabel utama menahan laju alih fungsi lahan, sehingga kedaulatan pangan nasional dapat diwujudkan segera,"" demikian diungkapkan Kepala Biro Humas."
1197326994884591616,2019-11-21 8:32:55,Pengamat Apresiasi Ketegasan Tolak Alih Fungsi Lahan Pertanian Sebab Banyak Merugikan. https://t.co/ZL5v1EKydZ
1197172181010198529,2019-11-20 22:17:44,"Hallo #SobaTani, Menteri Pertanian Syahrul Yasin Limpo mengajak segala insan pertanian, untuk bersama-sama menjaga dan melestarikan lahan pertanian. Terlebih sanksi bagi mereka yang serta merta melakukan alih fungsi… https://t.co/d4fbOXEC3Y"
1197146332248465409,2019-11-20 20:35:02,Alih fungsi lahan pertanian bakal membuat kesejahteraan petani menurun https://t.co/KHSpkIkQlY
1197126073353265153,2019-11-20 19:14:32,Pengamat Apresiasi Ketegasan Tolak Alih Fungsi Lahan Pertanian sebab Banyak Merugikan - https://t.co/o63CR8o7PL
1197119672035889152,2019-11-20 18:49:05,"@kementan saat ini memerhatikan hal tersebut. Menteri Pertanian @Syahrul_YL berkomitmen meningkatkan produksi guna menjamin ketersediaan pangan nasional, salah satu dengan tak membiarkan adanya alih fungsi lahan. https://t.co/uIdUHsVJq6"
1197119645204901888,2019-11-20 18:48:59,"Alih fungsi lahan pertanian itu ada aturannya lho, sobat.. Sumber: @kementan . #lahanpertanian #ketahananpangan #alihfungsilahanpertanian #pangan #swasembadapangan https://t.co/GURhpEHmqT"
1197109980177940480,2019-11-20 18:10:35,#Sobatani Mentan mengajak kita semua khususnya insan pertanian utk bersama - sama menjaga &amp; melestarikan lahan pertanian demi mewujudkan Ketahanan Pangan. Mentan menegaskan Sanksi yg akan diberikan bagi mereka yg melakukan alih fungsi lahan pertanian. #PertanianIndonesiaMaju https://t.co/G3jiSLKqUC
1196636242085060608,2019-11-19 10:48:07,Mentan SYL Lawan Alih Fungsi Lahan Pertanian dengan Insentif https://t.co/LC2rADT5Ky
1196634995818815488,2019-11-19 10:43:10,Mentan Syl Lawan Alih Fungsi Lahan Pertanian Dengan Insentif. Selengkapnya https://t.co/83cxi5l1vX
1196270925957627904,2019-11-18 10:36:29,Kementan Akan Tegas Melawan Usaha Alih Fungsi Lahan Pertanian. https://t.co/ECf3efmAZJ
1196263470209130496,2019-11-18 10:06:51,Kementan akan Tegas Melawan Usaha Alih Fungsi Lahan Pertanian https://t.co/p6mTbkKT5u
1196229543461179392,2019-11-18 7:52:02,Kementan Tegas Melawan Usaha Alih Fungsi Lahan Pertanian https://t.co/qrdIy1XkZc
1196157829222060032,2019-11-18 3:07:04,Kementan Akan Tegas Melawan Usaha Alih Fungsi Lahan Pertanian https://t.co/ePNiOLvDXu https://t.co/RwhAyFASAZ
1196129957379837952,2019-11-18 1:16:19,Kementan Tegas Lawan Usaha Alih Fungsi Lahan Pertanian [News] #TauCepatTanpaBatas #BeritaTerkini . https://t.co/0Pu7k1CqUX
1196086858410708992,2019-11-17 22:25:03,Kementan Tegas Lawan Alih Fungsi Lahan Pertanian https://t.co/6jQgYtbLdS @inilahdotcom https://t.co/5alppmEQ9W
1196081824679620610,2019-11-17 22:05:03,Alih fungsi ga bisa dilawan pak Yg dilakukan bukan alih fungsi tapi membuka lahan pertanian baru terutama untuk tanaman pangan dan hortikultura
1196078290571677696,2019-11-17 21:51:01,Kementan Tegas Lawan Usaha Alih Fungsi Lahan Pertanian #TauCepatTanpaBatas #BeritaTerkini . https://t.co/DQahp1UA19
1196078166348980225,2019-11-17 21:50:31,@null Kementan Tegas Lawan Usaha Alih Fungsi Lahan Pertanian Mengalihkan fungsi lahan https://t.co/uOD8sfAG0c
1196078156957904896,2019-11-17 21:50:29,@null Kementan Tegas Lawan Usaha Alih Fungsi Lahan Pertanian Mengalihkan fungsi lahan https://t.co/vdzcXPqxlc
1196078137622200320,2019-11-17 21:50:24,@null Kementan Tegas Lawan Usaha Alih Fungsi Lahan Pertanian Mengalihkan fungsi lahan https://t.co/aLQg0KUByZ
1196077417489563654,2019-11-17 21:47:33,https://t.co/SNZxBRRBY8 - Kementan Tegas Lawan Usaha Alih Fungsi Lahan Pertanian: Mengalihkan fungsi lahan pertanian untuk kepentingan lainnya akan berdampak pada sisi negatif. https://t.co/4N9f8NNpnI https://t.co/Y9QV97CVZZ
1196054819988836352,2019-11-17 20:17:45,Kementan Tegas Lawan Alih Fungsi Lahan Pertanian https://t.co/OGSIn8ptTP
1195976071994195968,2019-11-17 15:04:50,Mentan Tak Akan Biarkan Alih Fungsi Lahan Pertanian https://t.co/LN3idyOD9Q https://t.co/jlIo3XfA6x
1195887058922831873,2019-11-17 9:11:08,@mediaindonesia Perlu ketegasan dari pusat hingga ke daerah karena masih ada daerah yg mengabaikan larangan alih fungsi lahan pertanian ini.
1195182899013668864,2019-11-15 10:33:03,"#NASIONAL #BPS #Kementan #KementrianPertanian #Pertanian Meluasnya Alih Fungsi Lahan Pertanian, Kementan Perketat Lewat BPS https://t.co/uZgPeydVoO https://t.co/VTw8Mm8oyS"
1194887649229602816,2019-11-14 14:59:50,"#SobaTani, Kementean bersama Badan Pusat Statistik (BPS), Kementerian Agraria dan Tata Ruang melakukan penghitungan dan verifikasi lahan baku sawah nasional. Tujuannya adalah utk meminimalisir alih fungsi lahan pertanian. #PertanianIndonesiaMaju https://t.co/yYypEKKatb"
1194875497907253248,2019-11-14 14:11:33,Pemda hrs berani menolak upaya Alih Fungsi Lahan Pertanian
1194858661970993152,2019-11-14 13:04:39,Mentan Syahrul Yasin Limpo Lawan Alih Fungsi Lahan Pertanian dengan Insentif https://t.co/gxt4hDVIlY
1194856858063736832,2019-11-14 12:57:28,Mentan Syahrul Yasin Limpo Lawan Alih Fungsi Lahan Pertanian dengan Insentif #TangkapBuzzerTeroris https://t.co/FDsPs4Yp0D
1194827646091382784,2019-11-14 11:01:24,Strategi Mentan SYL Dalam Mencegah Alih Fungsi Lahan Pertanian https://t.co/KouOum42cT
1194824799521927168,2019-11-14 10:50:05,Radar Bogor : Strategi Mentan SYL Dalam Mencegah Alih Fungsi Lahan Pertanian JAKARTA &amp;#8211 https://t.co/Vc2U60EyZC
1194818077436694528,2019-11-14 10:23:22,"Mentan Cegah Alih Fungsi Lahan Pertanian dengan Satu Data Rabu, 13 November 2019 Kanal Agro Industri https://t.co/zNRSedV8I4"
1194777039837859841,2019-11-14 7:40:18,Mentan SYL Lawan Alih Fungsi Lahan Pertanian Dengan Insentif The post https://t.co/gUz4lzuRA8
1194650399359111169,2019-11-13 23:17:05,Mentan SYL Lawan Alih Fungsi Lahan Pertanian dengan Insentif - https://t.co/UhZGvHs6nz https://t.co/ypqmfvhC9V
1194581171687972869,2019-11-13 18:42:00,Mentan SYL Lawan Alih Fungsi Lahan Pertanian dengan Insentif https://t.co/GFlehLmSgM
1194558916748693504,2019-11-13 17:13:34,Strategi Mentan SYL Dalam Mencegah Alih Fungsi Lahan Pertanian https://t.co/Iv6sFp4CXw https://t.co/5e8nBUrjLW
1194542578726604800,2019-11-13 16:08:38,Mentan SYL Lawan Alih Fungsi Lahan Pertanian Dengan Insentif - https://t.co/n20Ysl0dPM
1194540405146214400,2019-11-13 16:00:00,Mentan SYL Lawan Alih Fungsi Lahan Pertanian dengan Insentif https://t.co/o4F1h6VV4Q
1194517240663527425,2019-11-13 14:27:57,Alih fungsi lahan pertanian bakal membuat kesejahteraan petani menurun. https://t.co/XPGuAKi6hj
1194515723004960768,2019-11-13 14:21:56,Mentan SYL Lawan Alih Fungsi Lahan Pertanian dengan Insentif [News] #TauCepatTanpaBatas #BeritaTerkini . https://t.co/aAdj5hDHkf
1194487267378655232,2019-11-13 12:28:51,Mentan Lawan Alih Fungsi Lahan Pertanian Dengan Insentif https://t.co/UBUsCOilhU https://t.co/TERLzCx5wF
1194472316178010112,2019-11-13 11:29:27,Strategi Mentan SYL Cegah Alih Fungsi Lahan Pertanian https://t.co/rZK5fRDg1e https://t.co/pRMvRPTR1V
1194458703916761088,2019-11-13 10:35:21,Mentan SYL Lawan Alih Fungsi Lahan Pertanian dengan Insentif #TauCepatTanpaBatas #BeritaTerkini . https://t.co/JyXNEKVtwf
1194455491952250885,2019-11-13 10:22:35,Mentan SYL Lawan Alih Fungsi Lahan Pertanian Dengan Insentif https://t.co/waUxKAMa53
1194453851555999745,2019-11-13 10:16:04,"https://t.co/lZOfjqkbPs - Kementerian Pertanian meningkatkan upaya pencegahan alih fungsi lahan secara masif, melalui pemberian insentif bagi pemilik lahan. Diantaranya dengan memberikan... https://t.co/pWX1hJYRuv"
1194452725733310464,2019-11-13 10:11:36,Mentan Syahrul Tekan Alih Fungsi Lahan Pertanian dengan Pemberian Insentif https://t.co/iIQf4Bfwx4
1194441560353464321,2019-11-13 9:27:14,Akademisi Apresiasi Ketegasan Mentan Tolak Alih Fungsi Lahan Pertanian - https://t.co/4oDdCGamab
1194441378706518021,2019-11-13 9:26:30,Alih fungsi lahan pertanian ke nonpertanian telah menyebabkan susutnya lahan. https://t.co/LYcfe2Tj3P
1194437229617147905,2019-11-13 9:10:01,"Capai Ketahanan Pangan, Mentan Upayakan Langkah Lawan Alih Fungsi Lahan Pertanian - Warta Ekonomi https://t.co/RlKwPpEnTF"
1194432076755304449,2019-11-13 8:49:33,Mentan SYL Lawan Alih Fungsi Lahan Pertanian Dengan Insentif https://t.co/cNpeNRpPIf
1194424074778370049,2019-11-13 8:17:45,Mentan SYL Lawan Alih Fungsi Lahan Pertanian dengan Insentif https://t.co/5HmQdpxXnZ
1194418232712548352,2019-11-13 7:54:32,Cegah Alih Fungsi Lahan Kementan Upayakan Data Tunggal Lahan Pertanian https://t.co/rr9MsdenSL https://t.co/w06ybFBwIf
1194414835234029568,2019-11-13 7:41:02,Kementerian Pertanian dalam hal ini telah secara aktif memiliki strategi sebagai upaya melakukan pencegahan alih fungsi lahan secara masif. #adv_kementan https://t.co/pe91iSSNE1
1194414697425993729,2019-11-13 7:40:29,Mentan SYL Lawan Alih Fungsi Lahan Pertanian dengan Insentif - https://t.co/AT4TUnz3pN
1191691717071687681,2019-11-05 19:20:20,Alih Fungsi Lahan Pertanian di Badung Jadi Perhatian https://t.co/IpeTloWPQr
1191620036726685696,2019-11-05 14:35:30,"#kom4 Nuraeni @FPD_DPR #banten2: persoalan pertanian pasti menjadi perhatian utama karena alih fungsi lahan pertanian dan susahnya mendapatkan pupuk subsidi, sehingga koordinasi bisa berjalan agar ada pengawasan kita ke dapil2 terkait. Ini adalah suatu tantangan yg kuat"
1191618161113628672,2019-11-05 14:28:03,"@WikiDPR #kom4 Nuraeni @FPD_DPR #banten2: persoalan pertanian pasti menjadi perhatian utama karena alih fungsi lahan pertanian dan susahnya mendapatkan pupuk subsidi, sehingga koordinasi bisa berjalan agar ada pengawasan kita ke dapil2 terkait. Ini adalah suatu tantangan yg kuat"
1191611230487642113,2019-11-05 14:00:31,"@JihanRI Long tailed macaque a.k.a. monyet ekor panjang 😊 sekarang terbatas di beberapa wilayah di GK. Di Suaka Margasatwa Paliyan banyak. Alih fungsi hutan jadi lahan pertanian, genosida, kekeringan jadi ancaman monyet ini kak. Populasi juga susah terkendali karena predatornya berkurang"
1191381946741358592,2019-11-04 22:49:25,DPRD Sukabumi Soroti Fasos Fasum dan Alih Fungsi Lahan Pertanian menjadi Perumahan https://t.co/BOtYpRylUI
1190833745634287618,2019-11-03 10:31:04,"Yg muda sibuk nikah muda dan ada juga yg sibuk menggalakan gerakan non-KB, yg lain sibuk investasi sama alih fungsi lahan hutan/pertanian/peternakan, jadi penasaran Indonesia krisis pangan tahun berapa yaaaa"
1190124347156914177,2019-11-01 11:32:10,"Selain itu, populasinya diduga akan terus menurun jika alih fungsi hutan menjadi lahan pertanian dan pemukiman terus berlangsung. Badan Koservasi Dunia (IUCN) telah menetapkan burung ini sebagai jenis yang terancam punah secara global dengan status Rentan (VU). #BurungIndonesia"
1189481038281502720,2019-10-30 16:55:53,Empat kecamatan di Purwakarta masuk daerah terlarang alih fungsi lahan pertanian - ANTARA News Jawa Barat https://t.co/df2ehZnb6P
1189137005680177154,2019-10-29 18:08:49,"Di Purwakarta, Lahan Pertanian di Empat Kecamatan Terlarang untuk Alih Fungsi https://t.co/sK22lYXmyq"
1189133095196418049,2019-10-29 17:53:17,"Di Purwakarta, Lahan Pertanian di Empat Kecamatan Terlarang untuk Alih Fungsi https://t.co/OJyBSRq1bB"
1188986413494091776,2019-10-29 8:10:25,Alih Fungsi Lahan Ancam Sektor Pertanian https://t.co/Os9YEuFhEA lewat @beritapasundan
1188310954901147648,2019-10-27 11:26:24,"[Boleh Tutup Mulut, tapi Jangan Tutup Mata]. Alih fungsi lahan pertanian terus terjadi menjadi kawasan industri dan perumahan, meski telah memiliki peraturan perundang- undangan yg mengatur larangan alih fungsi... https://t.co/T13KYpzfNi"
1187593553062420480,2019-10-25 11:55:42,wajar kalau kekeringan karena alih fungsi lahan penyerap hujan untuk pertanian. berapapun luas lahan baru untuk suasembada pangan tanpa dibarengi dengan tekhnologi tepat guna ya sama aja bohong #mboktenin https://t.co/hkzvQaf1JZ
1187358287433359364,2019-10-24 20:20:50,"Heran gua, yang lulusan S1 stuk jadi ojol masih banyak, padahal skill mereka mampu, buruh juga outsourcing, tanah adat dirampas korporasi, alih fungsi lahan pertanian jadi ancaman ketahanan pangan. Mau aje dibegoin ""radikal"" padahal cuma jadi dagangan kepentingan nasib dapur :)"
1186990719665262597,2019-10-23 20:00:15,"Upaya Penyelamatan Area Pertanian, Pemkab Purwakarta Perketat Izin Alih Fungsi Lahan.. https://t.co/pgP0VeiMy4"
1186979772607295490,2019-10-23 19:16:45,Ketua DPRD Kabupaten Malang Ingatkan Konsekuensi Hukum Atas Izin Alih Fungsi Lahan Pertanian https://t.co/YmGU90ncq5 - https://t.co/aekDUeoq2P https://t.co/prtBZ3dd3Y
1186979397418356737,2019-10-23 19:15:16,Ketua DPRD Kabupaten Malang Ingatkan Konsekuensi Hukum Atas Izin Alih Fungsi Lahan Pertanian https://t.co/YmGU90ncq5 - https://t.co/aekDUeoq2P https://t.co/zfF7YGgcnl
1186966361353981952,2019-10-23 18:23:27,Swasembada dan Alih Fungsi Lahan Jadi Pekerjaan Rumah Menteri Pertanian Baru https://t.co/KABSaKtU7s https://t.co/1bx5ZpB0t7
1186139657098035200,2019-10-21 11:38:26,Rapat alih fungsi di lahan kantor pertanian . https://t.co/hd9AgOmuUP
1184588108635017216,2019-10-17 4:53:08,"Lahan pertanian perlu dijaga utk menopang produksi bahan kebutuhan pangan selalu meningkat permintaannya. Setuju alih fungsi harus dikendalikan, jika tidak maka bisa habis."
