conversation_id,date,tweet,text_clean,text_preprocessed
1.26E+18,2020-05-01 22:31:10,@mazzini_gsp coba di cek pengembang swasta yg nguruk sawah jadi hunian dan pabrik. ngk sebanding dibanding jalan tol.,coba di cek pengembang swasta yg nguruk sawah jadi hunian dan pabrik ngk sebanding dibanding jalan tol,"['coba', 'cek', 'kembang', 'swasta', 'yg', 'nguruk', 'sawah', 'huni', 'pabrik', 'ngk', 'banding', 'banding', 'jalan', 'tol']"
1.26E+18,2020-05-01 19:10:33,"Padahal kalo liat dari sisi mikro, banyak bgt petani kecil yg lagi butuh uang (buat keadaan tertentu) dan mrk cuma punya sawah. Ya dijual dong sawahnya, ke siapa coba?? Pengembang perumahan cok! Lahan pertanian yg jadi hunian tu lebih besar dari yg dijadiin jalan tol",padahal kalo liat dari sisi mikro banyak bgt petani kecil yg lagi butuh uang buat keadaan tertentu dan mrk cuma punya sawah ya dijual dong sawahnya ke siapa coba pengembang perumahan cok lahan pertanian yg jadi hunian tu lebih besar dari yg dijadiin jalan tol,"['kalo', 'liat', 'sisi', 'mikro', 'bgt', 'tani', 'yg', 'butuh', 'uang', 'mrk', 'sawah', 'ya', 'jual', 'sawah', 'coba', 'kembang', 'rumah', 'cok', 'lahan', 'tani', 'yg', 'huni', 'tu', 'yg', 'dijadiin', 'jalan', 'tol']"
1.26E+18,2020-05-01 18:45:25,"@GreenpeaceID @jokowi Hutan jadi sawit, sawah jadi perumahan sama jalan tol, minat generasi muda untuk menjadi petani sangat minim semua berfikir ingin jadi pengusaha atau yang berpenghasilan besar. Saya tau ketika panen raya harga justru turun itu menyiksa bagi petani",hutan jadi sawit sawah jadi perumahan sama jalan tol minat generasi muda untuk menjadi petani sangat minim semua berfikir ingin jadi pengusaha atau yang berpenghasilan besar saya tau ketika panen raya harga justru turun itu menyiksa bagi petani,"['hutan', 'sawit', 'sawah', 'rumah', 'jalan', 'tol', 'minat', 'generasi', 'muda', 'tani', 'minim', 'berfikir', 'usaha', 'hasil', 'tau', 'panen', 'raya', 'harga', 'turun', 'siksa', 'tani']"
1.26E+18,2020-05-01 8:58:17,"@mazzini_gsp Setau gw sawah dijadikan jalan tol itu ga seberapa, dan ga terlalu pengaruh.. Yang parah adalah sawah diganti pabrik, karena lama² sawah akan habis jadi rumah² disekitar pabrik.",setau gw sawah dijadikan jalan tol itu ga seberapa dan ga terlalu pengaruh yang parah adalah sawah diganti pabrik karena lama² sawah akan habis jadi rumah² disekitar pabrik,"['tau', 'gw', 'sawah', 'jadi', 'jalan', 'tol', 'ga', 'ga', 'pengaruh', 'parah', 'sawah', 'ganti', 'pabrik', 'lama', 'sawah', 'habis', 'rumah', 'sekitar', 'pabrik']"
1.26E+18,2020-05-01 0:53:57,Yth pak @jokowi .. BUMN mau cetak sawah baru dimana lagi?? Bukankah lahannya nyaris jadi jalan tol dan infrastruktur lain?,yth pak   bumn mau cetak sawah baru dimana lagi bukankah lahannya nyaris jadi jalan tol dan infrastruktur lain,"['yth', 'bumn', 'cetak', 'sawah', 'mana', 'lahan', 'jalan', 'tol', 'infrastruktur']"
1.26E+18,2020-04-30 17:02:46,"Berarti Pak @jokowi sepakat bandara2 baru spt di Kulon Progo dialihfungsikan kembali jadi sawah? Lahan dikembalikan ke warga tani. Sepakat jika proyek2 reklamasi dan pembangunan jalan tol dihentikan, agar warga tetap bs menanam dan mencari ikan? Sepakat tenan lho ya. Tiiit.. 🤞",berarti pak  sepakat bandara baru spt di kulon progo dialihfungsikan kembali jadi sawah lahan dikembalikan ke warga tani sepakat jika proyek reklamasi dan pembangunan jalan tol dihentikan agar warga tetap bs menanam dan mencari ikan sepakat tenan lho ya tiiit 🤞,"['sepakat', 'bandara', 'spt', 'kulon', 'progo', 'dialihfungsikan', 'sawah', 'lahan', 'kembali', 'warga', 'tani', 'sepakat', 'proyek', 'reklamasi', 'bangun', 'jalan', 'tol', 'henti', 'warga', 'bs', 'tanam', 'cari', 'ikan', 'sepakat', 'tenan', 'lho', 'ya', 'tiiit', '']"
1.26E+18,2020-04-30 7:09:39,"Demo petani depan istana boro-boro ditemuin, sekarang krisis pangan diminta cetak sawah baru. Lah yang mau ngurus siapa? Lahannya udah pada dibeton jadi jalan tol dll, terus mau bikin di mana? Rusak hutan lagi buat sawah?",demo petani depan istana boroboro ditemuin sekarang krisis pangan diminta cetak sawah baru lah yang mau ngurus siapa lahannya udah pada dibeton jadi jalan tol dll terus mau bikin di mana rusak hutan lagi buat sawah,"['demo', 'tani', 'istana', 'boroboro', 'ditemuin', 'krisis', 'pangan', 'cetak', 'sawah', 'ngurus', 'lahan', 'udah', 'beton', 'jalan', 'tol', 'dll', 'bikin', 'rusak', 'hutan', 'sawah']"
1.26E+18,2020-04-29 22:14:27,Gak jadi punya sawah. Bikin jalan tol lagi aja :)),gak jadi punya sawah bikin jalan tol lagi aja,"['gak', 'sawah', 'bikin', 'jalan', 'tol', 'aja']"
1.26E+18,2020-04-29 18:10:53,"@CNNIndonesia Buka sawah baru, ada tanah sawah asli jadi proyek jalan tol, pabrik, mall dll",buka sawah baru ada tanah sawah asli jadi proyek jalan tol pabrik mall dll,"['buka', 'sawah', 'tanah', 'sawah', 'asli', 'proyek', 'jalan', 'tol', 'pabrik', 'mall', 'dll']"
1.26E+18,2020-04-29 15:28:46,@CNNIndonesia Sawah nya kan udh jadi jalan tol. Yg katanya bisa meratakan harga dari kota ke kota. Gimana sih bapak. Gak suka mikir? Gak mau mikir ? Apa gak bisa mikir?,sawah nya kan udh jadi jalan tol yg katanya bisa meratakan harga dari kota ke kota gimana sih bapak gak suka mikir gak mau mikir  apa gak bisa mikir,"['sawah', 'nya', 'udh', 'jalan', 'tol', 'yg', 'rata', 'harga', 'kota', 'kota', 'gimana', 'sih', 'gak', 'suka', 'mikir', 'gak', 'mikir', 'gak', 'mikir']"
1.26E+18,2020-04-29 13:53:21,"@CNNIndonesia Lha itu sawah2 udah pada jadi tol transjawa pak... Sawah, kebon, rumah, lapangan bola kena gusur demi infrastruktur jalan toll..",lha itu sawah udah pada jadi tol transjawa pak sawah kebon rumah lapangan bola kena gusur demi infrastruktur jalan toll,"['lha', 'sawah', 'udah', 'tol', 'transjawa', 'sawah', 'kebon', 'rumah', 'lapang', 'bola', 'kena', 'gusur', 'infrastruktur', 'jalan', 'toll']"
1.26E+18,2020-04-29 5:27:00,"@CNNIndonesia Sawah jadi perumahan, sawah jadi jalan tol, sawah jadi bandara. Oke cukup.",sawah jadi perumahan sawah jadi jalan tol sawah jadi bandara oke cukup,"['sawah', 'rumah', 'sawah', 'jalan', 'tol', 'sawah', 'bandara', 'oke']"
1.26E+18,2020-04-28 22:35:54,Pegunungan Kendeng jadi pabrik semen Gunung tumpang pitu jadi tambang Sawah jadi jalan tol Sudah ngerti tuah bumi? Kata Dewi Sri dan Sri Sedana,pegunungan kendeng jadi pabrik semen gunung tumpang pitu jadi tambang sawah jadi jalan tol sudah ngerti tuah bumi kata dewi sri dan sri sedana,"['gunung', 'kendeng', 'pabrik', 'semen', 'gunung', 'tumpang', 'pitu', 'tambang', 'sawah', 'jalan', 'tol', 'ngerti', 'tuah', 'bumi', 'dewi', 'sri', 'sri', 'dana']"
1.26E+18,2020-04-28 18:20:53,"@CNNIndonesia Sawah jadi jalan tol, bandara wi",sawah jadi jalan tol bandara wi,"['sawah', 'jalan', 'tol', 'bandara', 'wi']"
1.25E+18,2020-04-20 23:16:13,"@susipudjiastuti Jadi ingat masa kecil nyari tutut di sawah, tp skr susah cari tutut krn sawah sudah pada ilang jd perumahan, jalan tol, dan pabrik ... 😭",jadi ingat masa kecil nyari tutut di sawah tp skr susah cari tutut krn sawah sudah pada ilang jd perumahan jalan tol dan pabrik  😭,"['nyari', 'tutut', 'sawah', 'tp', 'skr', 'susah', 'cari', 'tutut', 'krn', 'sawah', 'ilang', 'jd', 'rumah', 'jalan', 'tol', 'pabrik', '']"
1.25E+18,2020-04-20 18:35:12,@susipudjiastuti Dulu sering makan tutut sama keong emas hasil mencari sendiri di sawah2 sekitar rumah atau ke waduk cengklik. Sekarang susah sekali nyarinya 😭 sawah berubah menjadi perumahan dan waduk cengklik semenjak dibuat akses jalan tol didekatnya airnya jadi menyusut drastis ikanpun pergi,dulu sering makan tutut sama keong emas hasil mencari sendiri di sawah sekitar rumah atau ke waduk cengklik sekarang susah sekali nyarinya 😭 sawah berubah menjadi perumahan dan waduk cengklik semenjak dibuat akses jalan tol didekatnya airnya jadi menyusut drastis ikanpun pergi,"['makan', 'tutut', 'keong', 'emas', 'hasil', 'cari', 'sawah', 'rumah', 'waduk', 'cengklik', 'susah', 'nyarinya', '', 'sawah', 'ubah', 'rumah', 'waduk', 'cengklik', 'semenjak', 'akses', 'jalan', 'tol', 'dekat', 'air', 'susut', 'drastis', 'ikan', 'pergi']"
1.23E+18,2020-02-27 9:58:32,"@elisa_jkt @soendoet1980 Sekitar akses ke pintu tol Karawang Barat memang dah penuh sama perumahan dan mall, apartemen juga. Jadi kampung dan sawah makin kalah tinggi sama jalan dan bangunan baru...",sekitar akses ke pintu tol karawang barat memang dah penuh sama perumahan dan mall apartemen juga jadi kampung dan sawah makin kalah tinggi sama jalan dan bangunan baru,"['akses', 'pintu', 'tol', 'karawang', 'barat', 'dah', 'penuh', 'rumah', 'mall', 'apartemen', 'kampung', 'sawah', 'kalah', 'jalan', 'bangun']"
1.23E+18,2020-02-09 17:56:07,"Sepanjang jalan mikir ""jalanan yg udah jadi jalan tol ini, asalnya apa ya? Apa sawah? Atau kebun jagung manis? Atau apa??""",sepanjang jalan mikir jalanan yg udah jadi jalan tol ini asalnya apa ya apa sawah atau kebun jagung manis atau apa,"['jalan', 'mikir', 'jalan', 'yg', 'udah', 'jalan', 'tol', 'asal', 'ya', 'sawah', 'kebun', 'jagung', 'manis']"
1.22E+18,2020-01-25 21:10:20,"Yg ada dipikiranku pas lagi di jalan tol yg kebetulan sekelilingnya adalah sawah. ""Dulu gajah mada babat alas sampek seluas ini dan akhirnya jadi sawah siapa yg bantu coba?"" Lonteeengg ngopo ngasi gajah mada lo ras😭",yg ada dipikiranku pas lagi di jalan tol yg kebetulan sekelilingnya adalah sawah dulu gajah mada babat alas sampek seluas ini dan akhirnya jadi sawah siapa yg bantu coba lonteeengg ngopo ngasi gajah mada lo ras😭,"['yg', 'pikir', 'pas', 'jalan', 'tol', 'yg', 'keliling', 'sawah', 'gajah', 'mada', 'babat', 'alas', 'sampek', 'luas', 'sawah', 'yg', 'bantu', 'coba', 'lonteeengg', 'ngopo', 'ngasi', 'gajah', 'mada', 'lo', 'ras']"
1.21E+18,2019-12-25 18:37:25,"Entah rawa, hutan, sawah.... Harus jadi perumahan, jalan tol, mal...",entah rawa hutan sawah harus jadi perumahan jalan tol mal,"['rawa', 'hutan', 'sawah', 'rumah', 'jalan', 'tol', 'mal']"
1.20E+18,2019-12-04 19:33:19,"@kiwalipitu @MadaniSehat @jokowi Inget tol Cikampek era 90'an, sepanjang jalan sawah masih banyak. Sekarang habis jadi Kawasan Industri &amp; Pemukiman.",inget tol cikampek era an sepanjang jalan sawah masih banyak sekarang habis jadi kawasan industri amp pemukiman,"['inget', 'tol', 'cikampek', 'era', 'an', 'jalan', 'sawah', 'habis', 'kawasan', 'industri', 'amp', 'mukim']"
1.20E+18,2019-11-20 20:55:39,@pamangoberbebek @rayestu Kendal sama Batang emg udh mulai rame kan? Wkwk dengan jalan tol jawa yg udh cepet bisa bisa cikarang berubah jadi sawah lagi,kendal sama batang emg udh mulai rame kan wkwk dengan jalan tol jawa yg udh cepet bisa bisa cikarang berubah jadi sawah lagi,"['kendal', 'batang', 'emg', 'udh', 'rame', 'wkwk', 'jalan', 'tol', 'jawa', 'yg', 'udh', 'cepet', 'cikarang', 'ubah', 'sawah']"
1.19E+18,2019-10-25 18:46:47,"@dharma76926 @bengkeldodo Gue tinggal di tengah sawah. Cuma 200 m dari jalan raya, jalan menuju ke rumah gue cor sendiri. 800 m dari gerbang tol. 10 km dari terminal kota Bekasi, 20 km dari terminal Pulo Gadung. Jadi gue dapet suasana persawahan tp gak terlalu jauh dari kota.",gue tinggal di tengah sawah cuma  m dari jalan raya jalan menuju ke rumah gue cor sendiri  m dari gerbang tol  km dari terminal kota bekasi  km dari terminal pulo gadung jadi gue dapet suasana persawahan tp gak terlalu jauh dari kota,"['gue', 'tinggal', 'sawah', 'm', 'jalan', 'raya', 'jalan', 'rumah', 'gue', 'cor', 'm', 'gerbang', 'tol', 'km', 'terminal', 'kota', 'bekas', 'km', 'terminal', 'pulo', 'gadung', 'gue', 'dapet', 'suasana', 'sawah', 'tp', 'gak', 'kota']"
1.19E+18,2019-10-24 3:02:30,"jadi hese saree Panas hareudang kieuu garoblog jelma teh bisa na ngarusak alam weh,dek nurutan orang luar negri,justru orang luar teh kadieu hayang ni'is hayang ningali gunung sawah laen jalan tol kareta cepat,teu butuh ceuk si bule teh,hayang ni'is jeng ramah tamah eta hungkul.",jadi hese saree panas hareudang kieuu garoblog jelma teh bisa na ngarusak alam wehdek nurutan orang luar negrijustru orang luar teh kadieu hayang niis hayang ningali gunung sawah laen jalan tol kareta cepatteu butuh ceuk si bule tehhayang niis jeng ramah tamah eta hungkul,"['hese', 'saree', 'panas', 'hareudang', 'kieuu', 'garoblog', 'jelma', 'teh', 'na', 'ngarusak', 'alam', 'wehdek', 'nurutan', 'orang', 'negrijustru', 'orang', 'teh', 'kadieu', 'hayang', 'niis', 'hayang', 'ningali', 'gunung', 'sawah', 'laen', 'jalan', 'tol', 'kareta', 'cepatteu', 'butuh', 'ceuk', 'si', 'bule', 'tehhayang', 'niis', 'jeng', 'ramah', 'tamah', 'eta', 'hungkul']"
1.19E+18,2019-10-22 8:20:54,@mas__piyuuu @msi_sohibuliman @jokowi Mau siapa yang bohong terserah itu urusan mereka pribadi.. sekarang yang jadi fokus gimana petani bisa garap sawahnya karena nyawa Ekonomi kampung adalah sawah bukan jalan tol. IPB banyak doktor pertanian kasih solusi lahan di Jawa makin sempit bukan ribut kursi..,mau siapa yang bohong terserah itu urusan mereka pribadi sekarang yang jadi fokus gimana petani bisa garap sawahnya karena nyawa ekonomi kampung adalah sawah bukan jalan tol ipb banyak doktor pertanian kasih solusi lahan di jawa makin sempit bukan ribut kursi,"['bohong', 'serah', 'urus', 'pribadi', 'fokus', 'gimana', 'tani', 'garap', 'sawah', 'nyawa', 'ekonomi', 'kampung', 'sawah', 'jalan', 'tol', 'ipb', 'doktor', 'tani', 'kasih', 'solusi', 'lahan', 'jawa', 'sempit', 'ribut', 'kursi']"
1.17E+18,2019-09-10 22:11:43,"@bacahoror jalan ini sering dilewati truck ,bus ,mobil dan sepeda motor dan ini adalah persimpangan tikungan deket area sawah dan jauh dari desa . waktu itu daerah kota ini belum dibangun jalan tol jadi jalan ini adalah jalan utama menuju kota S*r**a*a.",jalan ini sering dilewati truck bus mobil dan sepeda motor dan ini adalah persimpangan tikungan deket area sawah dan jauh dari desa  waktu itu daerah kota ini belum dibangun jalan tol jadi jalan ini adalah jalan utama menuju kota sraa,"['jalan', 'lewat', 'truck', 'bus', 'mobil', 'sepeda', 'motor', 'simpang', 'tikung', 'deket', 'area', 'sawah', 'desa', 'daerah', 'kota', 'bangun', 'jalan', 'tol', 'jalan', 'jalan', 'utama', 'kota', 'sraa']"
1.16E+18,2019-08-06 21:43:29,"@sandiuno Saya rasa indonesia tidak akan swasembada pangan Selama masih ada penggerusan terhadap perkebunan dan sawah yg dijadikan perum, jalan tol dll contoh kecil ajah mudah di lihat karawang udh berapa hektar sawah yang di gusur jadi perumahan .... jlas memakmurkan petani negara lain",saya rasa indonesia tidak akan swasembada pangan selama masih ada penggerusan terhadap perkebunan dan sawah yg dijadikan perum jalan tol dll contoh kecil ajah mudah di lihat karawang udh berapa hektar sawah yang di gusur jadi perumahan  jlas memakmurkan petani negara lain,"['indonesia', 'swasembada', 'pangan', 'gerus', 'kebun', 'sawah', 'yg', 'jadi', 'perum', 'jalan', 'tol', 'dll', 'contoh', 'ajah', 'mudah', 'lihat', 'karawang', 'udh', 'hektar', 'sawah', 'gusur', 'rumah', 'jlas', 'makmur', 'tani', 'negara']"
1.15E+18,2019-07-06 19:33:15,"Aby: baru terpikir. Pengen jadi pawang monyet. Biar ungu bisa nurut sama aku. Ini kakak (*ke penonton) abis ini ikut aku ya. Fia: pengen jadi juragan sawah. Beberapa hektar kaya banget, tinggal di kampung. Member: sekalian bikin jalan tol #LRTwT #TwTime #TwTday",aby baru terpikir pengen jadi pawang monyet biar ungu bisa nurut sama aku ini kakak ke penonton abis ini ikut aku ya fia pengen jadi juragan sawah beberapa hektar kaya banget tinggal di kampung member sekalian bikin jalan tol,"['aby', 'pikir', 'ken', 'pawang', 'monyet', 'biar', 'ungu', 'nurut', 'kakak', 'tonton', 'abis', 'ya', 'fia', 'ken', 'juragan', 'sawah', 'hektar', 'kaya', 'banget', 'tinggal', 'kampung', 'member', 'bikin', 'jalan', 'tol']"
1.14E+18,2019-06-11 8:59:35,"@arisutrisna_ari @mas__piyuuu @jokowi Tol harusnya digratiskan,kapal terbang harusnya dimurahkan,kan katanya untuk rakyat?Jadi infratruktur itu untuk siapa?Orang pinggiran cuma bisa menatapnya,sementara jalan dikampungnya masih banyak yg belum terbangun,sawah masih kekeringan bila kemarau,kebanjiran ketika hujan.",tol harusnya digratiskankapal terbang harusnya dimurahkankan katanya untuk rakyatjadi infratruktur itu untuk siapaorang pinggiran cuma bisa menatapnyasementara jalan dikampungnya masih banyak yg belum terbangunsawah masih kekeringan bila kemaraukebanjiran ketika hujan,"['tol', 'digratiskankapal', 'terbang', 'dimurahkankan', 'rakyatjadi', 'infratruktur', 'siapaorang', 'pinggir', 'menatapnyasementara', 'jalan', 'kampung', 'yg', 'terbangunsawah', 'kering', 'kemaraukebanjiran', 'hujan']"
1.14E+18,2019-06-08 9:28:05,"Honestly, jalan tol dr Singosari ke Pandaan itu asli bagus banget pemandangan kanan kirinya. Banyak sawah sama bukit. Jadi enak gitu kayak bisa sekalian nikmatin pemandangan. Semoga dijaga terus lingkungannyan Gak kayak jalan tol Sidoarjo — Surabaya, asli tandus semua wkwk",honestly jalan tol dr singosari ke pandaan itu asli bagus banget pemandangan kanan kirinya banyak sawah sama bukit jadi enak gitu kayak bisa sekalian nikmatin pemandangan semoga dijaga terus lingkungannyan gak kayak jalan tol sidoarjo — surabaya asli tandus semua wkwk,"['honestly', 'jalan', 'tol', 'dr', 'singosari', 'pandaan', 'asli', 'bagus', 'banget', 'pandang', 'kanan', 'kiri', 'sawah', 'bukit', 'enak', 'gitu', 'kayak', 'nikmatin', 'pandang', 'moga', 'jaga', 'lingkungannyan', 'gak', 'kayak', 'jalan', 'tol', 'sidoarjo', '', 'surabaya', 'asli', 'tandus', 'wkwk']"
1.13E+18,2019-05-31 11:51:21,"@GiveawaySeru Mudiknya hari H dong pas lebarannya. Enak, macetnya ga terlalu parah. Perjalannya mantep banget apalagi dulu jalan rayanya samping sawah. Sekarang mah lewat tol. Enak sih tapi ga bisa ngerasain udaranya, kan kudu cepet tuh jadi ga boleh nurunin jendela mobil :( #mudik2019seru",mudiknya hari h dong pas lebarannya enak macetnya ga terlalu parah perjalannya mantep banget apalagi dulu jalan rayanya samping sawah sekarang mah lewat tol enak sih tapi ga bisa ngerasain udaranya kan kudu cepet tuh jadi ga boleh nurunin jendela mobil,"['mudik', 'h', 'pas', 'lebaran', 'enak', 'macet', 'ga', 'parah', 'jalan', 'mantep', 'banget', 'jalan', 'raya', 'samping', 'sawah', 'mah', 'tol', 'enak', 'sih', 'ga', 'ngerasain', 'udara', 'kudu', 'cepet', 'tuh', 'ga', 'nurunin', 'jendela', 'mobil']"
1.13E+18,2019-05-19 16:52:48,@AndiePeci @adzkiakia_ Sawah dicor ... jadi jalan tol... orang tolol ... semakin tolol 😁😁😁,sawah dicor  jadi jalan tol orang tolol  semakin tolol 😁😁😁,"['sawah', 'cor', 'jalan', 'tol', 'orang', 'tolol', 'tolol', '']"
1.13E+18,2019-05-15 9:18:01,@jokowi Majunya gimana pak kan sawah sama lahannya jadi jalan tol.??,majunya gimana pak kan sawah sama lahannya jadi jalan tol,"['maju', 'gimana', 'sawah', 'lahan', 'jalan', 'tol']"
1.12E+18,2019-04-25 23:42:29,"sexy killer versi tembelang ""sawah jadi jalan tol spot foto anak herek""",sexy killer versi tembelang sawah jadi jalan tol spot foto anak herek,"['sexy', 'killer', 'versi', 'tembelang', 'sawah', 'jalan', 'tol', 'spot', 'foto', 'anak', 'herek']"
1.12E+18,2019-04-23 12:56:02,@NJAAAAARRRRR Bingung? Intinya dah dari dulu pemerhati pertanian tahu sragen produksi padinya besar. Gara gara komen di sini aku jadi inget jalan tol lewat sawah. Perlu ada penelitian seberapa besar tol mengurangi produksi padi. Harusnya gak berpengaruh,bingung intinya dah dari dulu pemerhati pertanian tahu sragen produksi padinya besar gara gara komen di sini aku jadi inget jalan tol lewat sawah perlu ada penelitian seberapa besar tol mengurangi produksi padi harusnya gak berpengaruh,"['bingung', 'inti', 'dah', 'perhati', 'tani', 'sragen', 'produksi', 'padi', 'gara', 'gara', 'komen', 'inget', 'jalan', 'tol', 'sawah', 'teliti', 'tol', 'kurang', 'produksi', 'padi', 'gak', 'pengaruh']"
1.12E+18,2019-04-16 12:11:09,"@asvira Sawah mana, dah jadi jalan Tol semua,.. langit pun mau di gusur buat jalan Tol",sawah mana dah jadi jalan tol semua langit pun mau di gusur buat jalan tol,"['sawah', 'dah', 'jalan', 'tol', 'langit', 'gusur', 'jalan', 'tol']"
1.11E+18,2019-03-19 9:54:44,@kangmeirza @P3nj3l4j4h @KoRnHurry @heniunique @RizmaWidiono @triwul82 @MurtadhaOne @DjanChoek @BiLLRaY_ @YRadianto @JajangRidwan19 Jangan pilih jleg goblok dan tolol apa ia pematang sawah mau di bangun jalan untuk mobil. Kejuali ya jalan penghubung. Klo mau keliling sawah pakai mobil mending pingir jalan trans atau pingir jalan tol itu kau jadi kan sawah. Mau ngibuli dan boongi rakyat. Otak mu tebalik,jangan pilih jleg goblok dan tolol apa ia pematang sawah mau di bangun jalan untuk mobil kejuali ya jalan penghubung klo mau keliling sawah pakai mobil mending pingir jalan trans atau pingir jalan tol itu kau jadi kan sawah mau ngibuli dan boongi rakyat otak mu tebalik,"['pilih', 'jleg', 'goblok', 'tolol', 'pematang', 'sawah', 'bangun', 'jalan', 'mobil', 'jual', 'ya', 'jalan', 'hubung', 'klo', 'keliling', 'sawah', 'pakai', 'mobil', 'mending', 'pingir', 'jalan', 'trans', 'pingir', 'jalan', 'tol', 'kau', 'sawah', 'ngibuli', 'boongi', 'rakyat', 'otak', 'mu', 'tebalik']"
